历史均值,v23_no_seasonal,trimmed_5%,trimmed_10%,trimmed_15%,trimmed_20%,adaptive_hybrid,adaptive_shift,mile
0.6331494410881598,1.104415584415584,0.6535984015984011,0.6630825057295643,0.6648054514655307,0.6632623137231433,0.6630825057295643,0.6331494410881598,727400
1.459847881923091,0.8288311688311686,1.4912557842157845,1.5053571203882623,1.5094596273291925,1.5089555927943021,1.528831168831169,1.459847881923091,728400
0.7868957217341617,1.1275427350427347,0.8248174358974358,0.8321250110904088,0.8308560859430424,0.8302122178896375,0.8348205128205128,0.7868957217341617,729400
0.7948408119658121,1.0519301994301997,0.823804526748971,0.8286817129629629,0.8242642450142452,0.8204781576448246,0.8097435897435897,0.7948408119658121,730400
1.328774572649573,1.6472934472934475,1.3612813390313396,1.3659228098290597,1.3637133699633694,1.3596606125356128,1.3659228098290597,1.328774572649573,731400
1.0983498534891294,1.0945454545454545,1.1148906293706293,1.117529995955601,1.1160630357784507,1.1144234245017652,1.1105194805194805,1.0983498534891294,732400
0.3411488465109632,1.1462393162393165,0.39956449704142005,0.3898802235826459,0.3910519914867739,0.3933108826657216,0.4038461538461539,0.3411488465109632,733400
0.25048496906992734,0.3409610389610384,0.30276943056943056,0.3008189457601221,0.301621066680355,0.30221958226105694,0.30311688311688323,0.3008189457601221,734400
0.6780084993929005,1.0643162393162395,0.7032321104536492,0.708306006565522,0.7121914462349247,0.7156260191421483,0.708306006565522,0.6780084993929005,735400
1.4705053418803418,1.2601025641025643,1.342096391263058,1.3487345085470088,1.3494081196581198,1.3467784900284903,1.3441025641025641,1.4705053418803418,736400
1.02489650997151,1.2362535612535612,1.040070987654321,1.0418892450142447,1.0427273097273098,1.0421415004748331,1.040769230769231,1.02489650997151,737400
0.5513410256410253,0.6112820512820516,0.5664643874643873,0.5781698717948718,0.585300366300366,0.5891837606837603,0.5781698717948718,0.5513410256410253,738400
0.4117074786324787,0.2147179487179487,0.43407597340930665,0.44232532051282075,0.4430699023199024,0.44196688034188025,0.44232532051282075,0.4117074786324787,739400
0.4846109563602599,0.603290598290598,0.48702658777120306,0.4883128382574749,0.4887120705381575,0.4886747016424437,0.4883128382574749,0.4846109563602599,740400
1.3923813261946971,1.5159740259740258,1.3954430769230775,1.4003576147036352,1.3998133052718034,1.3947194924890778,1.3927272727272726,1.3923813261946971,741400
1.4088350504244358,1.37025974025974,1.4131534391534388,1.4223443362193364,1.4235390125747265,1.423911014911015,1.411753246753247,1.4088350504244358,742400
1.2132410968660972,1.4143589743589746,1.2403600823045267,1.2529818376068373,1.253454314204314,1.2521561016144354,1.2512820512820515,1.2132410968660972,743400
0.8030297008547004,1.2177991452991448,0.8152466761633429,0.8121672008547005,0.8060769230769229,0.7974195156695156,0.773076923076923,0.8030297008547004,744400
0.2530014470209456,0.446987012987013,0.2569622377622378,0.25670848874309077,0.2592821723730815,0.261857741337004,0.2684415584415584,0.2530014470209456,745400
0.4561064283905512,0.2655064935064935,0.45500299700299673,0.45979530849773015,0.45830167855859577,0.45665808845532385,0.4435064935064934,0.4561064283905512,746400
0.8801079839380679,0.3734545454545455,0.7779610389610392,0.7883835887296097,0.7903495713772394,0.7915853731521935,0.7837662337662336,0.8801079839380679,747400
0.9693963675213666,0.4964102564102564,0.8085151946818612,0.8148720619658121,0.8140888278388279,0.8133685897435894,0.7974102564102561,0.9693963675213666,748400
0.8225663817663821,0.3332307692307693,0.7369442861665083,0.7519348290598292,0.7560091575091574,0.7582072649572653,0.7574358974358977,0.8225663817663821,749400
0.9751736467236469,0.42528205128205115,0.9078744064577393,0.9184673254985756,0.9210937118437125,0.9241695156695153,0.9330769230769229,0.9751736467236469,750400
1.0773810541310542,0.5348717948717948,1.0517966128521676,1.0638855056980059,1.0686949531949534,1.070781576448243,1.0776923076923073,1.0773810541310542,751400
1.1950395299145307,0.7856923076923077,1.1038311965811973,1.1135916132478634,1.1132796092796091,1.1116321225071224,1.1076923076923078,1.1950395299145307,752400
1.1286230769230774,0.5714358974358974,1.1438778094333646,1.1593092948717947,1.167619861619862,1.1736709401709409,1.1833333333333338,1.1286230769230774,753400
1.3189433611884869,1.4563888888888896,1.3527087179487178,1.3688350634371393,1.3737878787878792,1.3778172043010746,1.393333333333333,1.3189433611884869,754400
0.7063256410256412,0.4118974358974359,0.7041676163342823,0.709890847578348,0.7129729344729343,0.7141141975308646,0.7164102564102564,0.7063256410256412,755400
1.0320334623593674,0.5623116883116884,0.9093272727272729,0.9102936682694468,0.9076346183460807,0.9011990544018191,0.8811688311688315,1.0320334623593674,758400
1.3333611111111112,1.2413333333333334,1.278925925925926,1.2813506944444446,1.278444444444445,1.277722222222222,1.2733333333333334,1.3333611111111112,759400
1.2402241452991443,1.049076923076923,1.2141540835707503,1.2217019230769235,1.2241443833943835,1.2260259971509975,1.223076923076923,1.2402241452991443,760400
1.0970014245014243,1.0388205128205132,1.0225015827793607,1.0287019230769234,1.0309074074074074,1.0311450617283948,1.0320512820512822,1.0970014245014243,761400
1.1377841582744086,1.0415897435897434,1.0777599999999998,1.0813911809067518,1.08082497212932,1.080900153609831,1.0833333333333333,1.1377841582744086,762400
1.0967655167488033,1.0309743589743594,1.0558131755424065,1.0623625232898593,1.0617241309415217,1.061225570128796,1.0605128205128207,1.0967655167488033,763400
1.011564957264957,0.9094871794871795,0.9979933523266856,1.023389957264957,1.0236816239316242,1.023186253561254,1.0194871794871796,1.011564957264957,765400
0.8009641454181843,0.5436410256410255,0.7330810256410262,0.7483192263330674,0.749079760818891,0.7506871085903347,0.7656410256410259,0.8009641454181843,766400
1.0652398148148148,0.9869743589743589,1.0446347736625512,1.0575650819088316,1.0602413512413515,1.0595492640075979,1.0602564102564103,1.0652398148148148,767400
0.49271745061661004,0.9928571428571427,0.5052780346588397,0.5295710213131816,0.5591938738552283,0.5843449109030503,0.5295710213131816,0.49271745061661004,768400
1.152855978755138,0.8628571428571432,1.0452836234972451,1.0474027784062625,1.0440536555078386,1.0405865297493198,1.033896103896104,1.152855978755138,769400
0.380363247863248,0.27497435897435896,0.33774335232668556,0.33597756410256424,0.3344932844932843,0.3328131528964861,0.32974358974358975,0.380363247863248,770400
0.6297055555555557,0.5360512820512822,0.6147275245330799,0.6163826566951568,0.6147421652421651,0.6141580009496679,0.6233333333333331,0.6297055555555557,771400
0.5409967859438612,0.5539999999999997,0.537366942800789,0.544226066897347,0.5398429107124755,0.5347507975895073,0.5228205128205128,0.5409967859438612,772400
0.3386995214627528,0.3386995214627528,0.33927921104536496,0.334937095200071,0.330490523968785,0.32521068179132706,0.334937095200071,0.3386995214627528,773400
