历史均值,v2.3_no_seasonal,v2.4_ema,v2.4_recent,v2.4_robust,v2.4_trend,v2.4_quarter,v2.4_last,v2.4_trimmed,v2.4_ensemble,mile
1.4088350504244358,1.37025974025974,1.362537013049839,1.5495439728339324,1.411753246753247,1.7894989275437312,1.2746989374262105,1.37025974025974,1.4223443362193364,1.4873256457229922,742400
1.2132410968660972,1.4143589743589746,1.3424081280497246,1.3191839031339025,1.2512820512820515,1.4583653877749225,1.2361025641025645,1.4735897435897432,1.2529818376068373,1.3597711894586892,743400
0.8030297008547004,1.2177991452991448,1.0733072035079216,0.9928358119658122,0.773076923076923,1.2720878637263275,0.9970769230769226,1.213076923076923,0.8121672008547005,1.029148450854701,744400
0.2530014470209456,0.446987012987013,0.25507736507645196,0.2496341180491858,0.2684415584415584,0.3665639005460077,0.2579102715466351,0.24454545454545462,0.25670848874309077,0.24639727960062216,745400
0.4561064283905512,0.2655064935064935,0.4573343845260096,0.5342971653603474,0.4435064935064934,0.6024424319895106,0.3266824085005903,0.7606493506493505,0.45979530849773015,0.6029666672695919,746400
0.8801079839380679,0.3734545454545455,1.052060653366753,1.1277829678196747,0.7837662337662336,1.4482090367468552,0.7944805194805198,1.1733766233766234,0.7883835887296097,1.283906866114387,747400
0.9693963675213666,0.4964102564102564,0.9795683131982386,1.1717158119658115,0.7974102564102561,1.342064609174466,0.7914102564102563,0.9664102564102564,0.8148720619658121,1.3486567841880341,748400
0.8225663817663821,0.3332307692307693,0.9093174460616089,0.8565650142450141,0.7574358974358977,0.7812701885680727,0.8158974358974357,0.9961538461538458,0.7519348290598292,0.9400091168091168,749400
0.9751736467236469,0.42528205128205115,0.9923804673774865,0.9802745868945862,0.9330769230769229,0.8703637351245348,0.9160000000000006,1.1323076923076918,0.9184673254985756,1.0286694800569798,750400
1.0773810541310542,0.5348717948717948,1.1933510084993466,1.1417672364672364,1.0776923076923073,1.1798017962634422,1.094256410256411,1.3602564102564105,1.0638855056980059,1.2063922720797722,751400
1.1950395299145307,0.7856923076923077,1.319516592514966,1.194186752136752,1.1076923076923078,0.9982337571076416,1.159692307692308,1.4476923076923076,1.1135916132478634,1.2568624465811968,752400
1.1286230769230774,0.5714358974358974,1.285194914810093,1.2422127635327638,1.1833333333333338,1.4687877829561442,1.2096410256410253,1.3684615384615388,1.1593092948717947,1.2780532051282056,753400
1.3189433611884869,1.4563888888888896,1.5184558005049567,1.3674465033538994,1.393333333333333,1.474276955307263,1.3363333333333336,1.6933333333333325,1.3688350634371393,1.4689025069637878,754400
