tqi_mile,record_count,train_count,test_count,historical_mean_mae,historical_mean_rmse,historical_mean_mape,ma_mae,ma_rmse,ma_mape,holt_winters_mae,holt_winters_rmse,holt_winters_mape,mlp_mae,mlp_rmse,mlp_mape,timemixer_mae,timemixer_rmse,timemixer_mape,trident_v1_mae,trident_v1_rmse,trident_v1_mape,trident_v2_mae,trident_v2_rmse,trident_v2_mape,trident_v21_mae,trident_v21_rmse,trident_v21_mape
717400,514,359,78,1.0528020141418424,1.0751930105684295,48.24923276711455,1.3069487179487174,1.3250520292961627,59.603944860278915,0.8578136023005197,0.9019738490503277,39.60130185025319,2.068403604891585,2.0808168302670227,93.4380828371412,1.27287008354151,1.2914510589824042,58.08139319844751,1.4241013713941173,1.4439508077351222,64.64437078602529,1.7430913759357964,1.7566760311299356,79.07958748135488,1.1570019695354417,1.1649703762140173,51.549723261337135
718400,514,359,78,1.3968539390043562,1.4193753220881182,70.11029010873526,1.8538205128205119,1.8708489708672018,92.421992360974,1.5302871898421948,1.5519023734944883,76.59154535878827,2.7783920169773815,2.792663270122997,137.31891624055368,2.060589829004601,2.0759496476333608,102.51856434051578,2.1618146506831843,2.1790153199655653,106.99736644978846,1.3968539390043562,1.4193753220881182,70.11029010873526,1.6571383839448612,1.667034984475679,82.51661506013251
719400,514,359,78,0.8592844796800231,0.8838766858836615,44.67944605710244,1.1689743589743598,1.1871685772329188,60.217344864612066,1.1159725576476496,1.1353347686379585,57.55067533738188,1.9911951516817699,2.008704049957017,101.46223355755947,1.1260116412072345,1.1448964317235681,58.062113914366165,1.3411698528705374,1.3672714088245437,68.92134437630388,1.694324479463629,1.707153879987335,86.56771224235116,0.9577326165606631,0.9609319972118561,46.891856263304476
720400,512,358,77,1.1198605165783957,1.1431929380445274,64.35014435872297,1.2425324675324676,1.2654589121331665,71.20070011378964,1.4577654708754673,1.4865199528131656,83.0744652706025,1.9456989781772034,1.9707315258642266,110.02091502128228,1.3509977105534756,1.37411693357484,77.25788052472373,1.4589074471126962,1.4877579677409407,83.25809216934383,1.1198605165783957,1.1431929380445276,64.35014435872297,1.1253723295303557,1.149883740484693,60.26780998453225
721400,512,358,77,1.9382735616338984,1.953456839091871,112.33313214017149,2.2329653679653685,2.246157509392109,129.07738025341507,1.4114333056087354,1.471027947456577,82.5255265880426,3.0458244790325786,3.0603905199003867,175.27413779186733,1.8727154469417833,1.8884250773737052,108.60810729973664,2.3240725034973337,2.342961733719125,134.205290917722,1.9382735616338984,1.95345683909187,112.33313214017149,2.0861478926192087,2.0900486524663227,116.63016188110393
722400,514,359,78,1.3968370830654933,1.4686662641111798,57.20551867328052,1.2642307692307706,1.3431702038763373,52.050959511165075,2.273346297546136,2.3796883753020763,91.16158180924793,2.486968923104916,2.5258984629851575,99.09609704120285,1.8892986114881556,1.9430177677968274,76.34838061647781,1.4185200166594556,1.464493010531013,57.08694081857837,1.6430732290015737,1.7116378382935873,66.74256560594172,1.4470753321774887,1.4569474445489974,55.90973165140869
723400,514,359,78,1.1145416755946003,1.1329688142283285,62.995009317605586,1.3936410256410252,1.4084212777881822,78.30060148065819,1.3138282558213943,1.3294436458679098,73.91712889302966,2.1293347820774873,2.1416766432575525,118.48024685875338,1.5253825134727688,1.53890201401212,85.5254379132315,1.5585721435945679,1.5781897760583898,87.27906111235842,1.9710266988597458,1.981720206877213,109.94723785312921,1.2596124204194747,1.2682186666501514,67.17534077966579
724400,513,359,77,1.042054878269363,1.0579413088995209,60.19921512117864,1.327229437229438,1.3397385650937368,76.29582709737818,1.1987004494446682,1.21253848139682,69.04106868585198,2.1107665015897226,2.124296770532686,120.45527800370692,1.173433604442469,1.1875681563330158,67.61493223855352,1.5043548222887464,1.5197084472051483,86.22592362748952,1.7916847435702643,1.8026425152282126,102.52675072175785,1.2109380594474188,1.2200657101102295,69.09419713580486
725400,514,359,78,0.9224309692164848,0.9498673896879893,51.82481509730595,1.308589743589743,1.3280723933774397,72.5500802646477,1.0862814541553554,1.111757866357168,60.65720849217615,2.0694681086847093,2.0900730890534946,113.44954562848615,1.4073640288556548,1.4254847147952865,77.84991470713598,1.4898056617890032,1.5228905490698812,82.44372301823081,0.9224309692164848,0.949867389687989,51.82481509730595,1.0817751049935047,1.098426090390133,57.06841641996687
726400,513,359,77,0.30774253879825086,0.43359169987576296,11.676341934348299,0.6964285714285715,0.759888467740815,24.789665614683976,0.37839222945661904,0.4756544367245389,13.3517328924704,1.5422515813912108,1.583041744213955,53.10280970489314,0.4729799237090291,0.5633396578237259,17.271042023886388,0.8023187403862709,0.8712420985832143,28.178749369437973,0.30774253879825086,0.4335916998757627,11.676341934348299,0.6049327750475136,0.622094699012609,20.213847742209516
727400,513,359,77,0.6331494410881605,0.704153287649969,24.42816441518196,1.2114155844155845,1.2533639566351857,45.3626086042075,0.5262081102566053,0.6840333346191197,20.733466690733515,2.1133273838346014,2.1336680255418528,77.5974339554685,1.1033302291349256,1.1492143471482887,41.460820800663015,1.3250805153375178,1.3726205119211752,49.20662915430102,1.7825272106030579,1.8091774320251437,65.89701650313435,0.9865175452244342,1.0083511369310716,34.40739323308809
728400,513,359,77,1.4598478819230878,1.4834331642202505,62.76846419695439,1.8014978354978362,1.8206626721214914,77.0603170304863,0.6362134748765722,0.7566158871274531,27.526178889845827,2.3633070074249907,2.3818389414801793,100.52793797342707,0.8174794857947355,0.8588912581476584,35.896397995183534,1.881404933262883,1.9106477015146857,80.38287660850682,2.258220968968604,2.273975918181618,96.17022574729943,1.6099097808928287,1.620151070460539,67.60829513067848
729400,514,359,78,0.7868957217341617,0.8236890118592229,38.154833177824024,1.2018205128205122,1.2262264295024208,57.11066639417807,0.7923350108159867,0.8368820705109704,38.287155659202426,2.0203460678095637,2.041204288777657,94.47065965253779,1.202529697300772,1.226917987607455,57.14295196823763,1.3502625803675155,1.380855953214959,63.56306146465073,0.7868957217341617,0.823689011859223,38.154833177824024,0.9974560907290847,1.007618998810386,45.218901968870284
730400,515,360,78,0.7948408119658118,0.8584887335208685,34.79829835547326,1.1338888888888892,1.1687228217965264,49.871965590612575,0.4415730451658467,0.639157820942773,18.839039199864605,1.8384772605988473,1.8659289560391015,81.00062476003089,1.0460979014591112,1.0856181634305264,45.96896752264344,1.233290913885064,1.2777830398163188,54.05582971267244,1.8799813812309465,1.8998363023690905,82.84268173826183,1.0089832689800113,1.0282415937300393,44.48152286085864
731400,515,360,78,1.328774572649572,1.3602643116183726,64.89776029359336,1.7344700854700852,1.760008869927144,84.94097002189199,0.8813798406828567,1.0168417480061696,42.654741107527286,2.397137567501879,2.4211224997950493,117.32252680699962,1.71882801012676,1.744357061251304,84.16832131200101,1.7672097663703175,1.8015293511931163,86.36365339188296,1.8746991376959665,1.9046839041631276,91.62513914531786,1.563827147755041,1.5771871918311149,77.05040373531578
732400,513,359,77,1.09834985348913,1.1757119690296371,60.92143336331528,1.299883116883117,1.4568754904950512,74.40819706517128,0.6761619454601931,0.7384737189666316,36.329108286322075,1.966816030032741,2.1387347602800895,110.05104114023445,1.0936223748145564,1.1692191729587347,60.59549764236244,1.4012389842059692,1.593150763628875,80.45882084885243,1.1367964847108456,1.278056938564503,65.12532053621005,1.4564205419446974,1.4748013753750018,84.1927586097523
733400,514,359,78,0.3411488465109655,0.4191798680970378,9.083614797860083,1.458128205128205,1.5016730071865916,39.13277167291515,3.5564138858302394,4.023476146493306,91.3026209070214,4.212855477131318,5.455754685451239,111.76571045782092,0.23844921664940832,0.36191888084028817,6.875017014109648,0.32349958427988074,0.5437786640801608,8.779491761787606,0.3411488465109655,0.4191798680970378,9.083614797860083,0.23132255702067042,0.2686051135328557,5.9303741483966865
734400,513,359,77,0.25048496906992734,0.35172155197393207,7.733946823668723,2.552502164502164,2.5766200978078095,75.74000639988346,3.895837602043398,4.3496957692456215,113.5819606475976,6.844747862914042,9.0738616063602,202.30108071462166,0.31641191970392785,0.4099750978068119,9.20276694624339,0.40294802446056005,0.5615012597717222,11.911093660033762,0.25048496906992734,0.35172155197393207,7.733946823668723,0.2097549167958647,0.3473134891487692,6.096548825703011
735400,514,359,78,0.6780084993929014,0.7370250857643925,28.160037218629757,1.146974358974359,1.1913149274689108,46.75991516124153,0.47939503070931594,0.5996400575831908,20.03665380213443,1.9482731013576158,1.9764285196343534,78.00390054085754,1.0599136665570075,1.1056808776121025,43.31406244778962,1.2101168516745044,1.2632794005155359,48.978005031118485,0.6780084993929014,0.7370250857643926,28.160037218629757,1.0177887863557247,1.0631419350541873,39.94185300988269
736400,515,360,78,1.4705053418803442,1.491624446179658,71.25358981902168,2.335769230769231,2.349122267433185,112.34149825400112,0.8971828296260477,1.03256821062707,42.42764868932244,3.9919229933049,4.323180831315255,191.06023968426786,1.6807067191120666,1.6992196230542542,81.23515649543657,1.830540543486066,1.9283570856433432,87.01703665186477,1.4705053418803442,1.491624446179658,71.25358981902168,0.8245059996703182,0.8411064961068886,40.13332905426502
737400,515,360,78,1.0248965099715097,1.0796472429963915,47.571976740948216,1.287435897435897,1.4612946490294323,63.816010307424065,1.0201157740129456,1.1280609670915704,49.433685650098596,1.9901364181284595,2.218210799333983,97.61109694643486,1.331630842361156,1.5189681152540122,66.22442402365249,1.3612295653006654,1.5710434935711044,67.93325746938793,1.0248965099715097,1.0796472429963917,47.571976740948216,1.4575252108366994,1.486602547258715,72.34969280903152
738400,515,360,78,0.5513410256410266,0.6376754022319708,22.35148803639155,1.1590256410256412,1.2120615622851967,45.29903278329102,0.9074161326511546,0.9747423957089612,35.837446215046256,2.059617701117563,2.097100278413192,78.95831602562606,1.213309592504612,1.2640234489138147,47.328589438943766,1.3469333285711151,1.3844588427126154,51.764694174414494,0.5513410256410266,0.637675402231971,22.35148803639155,0.8888714849398779,0.9020659146939709,33.79619540076462
739400,515,360,78,0.41170747863247653,0.507500283434184,15.105230225182842,0.8203846153846144,0.8830058657644112,28.987523946778825,0.3396470593650645,0.45490640700105417,12.599036800130287,1.564750457861296,1.6268856964283356,53.96449804948802,0.8972609104566117,0.9571685800529918,31.570726187819208,0.9558498258537929,1.007764963320171,33.09884888979204,1.7685485429748076,1.8120748445919965,60.631840013664394,0.7612993145856367,0.7835987559560588,26.26957437275464
740400,514,359,78,0.4846109563602599,0.5858508265553733,16.026170291091354,0.6544871794871795,0.8014904545395091,22.796504801901936,0.3592260598865572,0.4630416113636366,11.783617734271083,1.5208268832390637,1.6597580450500995,51.19800782789227,0.7293517651018698,0.8810478525063516,25.371756533940655,0.7726225242097141,0.9443028642732364,26.793526289132867,1.2637804202950547,1.3799134422473622,42.59162097985498,1.026931346204665,1.0306213911003554,37.72233342322489
741400,513,359,77,1.3923813261946985,1.727031778593558,62.87585583639841,1.8607489177489178,2.059019000716177,86.62832053497405,0.7588608942107488,1.466795644626333,30.578731414760945,2.634433701204991,2.7216391322839835,125.74175773003297,1.517511882172564,1.808489389788608,69.2215560274835,1.8192005845463683,2.02844061751998,84.47832804927067,2.229422991830687,2.362240786567066,105.29265913791266,1.5789322240086092,1.5922070574096499,79.37339669713663
742400,512,358,77,1.4088350504244336,3.549096911886532,44.36547583326934,1.7584545454545453,3.6313755345223213,59.36728604123246,0.9379846743584457,3.529739538156516,23.05705854990166,2.5732761037649188,3.9735121855963804,93.84427816508403,1.3713061405392397,3.5425666450829905,42.75522135825053,1.592186546485345,3.595063639806367,52.097725768484274,2.084902876031502,3.7445974107239364,73.34309217329185,1.202936873745391,1.215584529500678,51.845589666148996
