tqi_mile,record_count,tqi_mean,tqi_std,tqi_min,tqi_max,date_min,date_max,unique_months,time_span_days,expected_months,monthly_coverage
879400.0,447,2.954089485458613,0.5229948091996083,1.62,9.6,2012-12-12,2026-03-19,157,4845,162,0.9691358024691358
880400.0,443,3.415774266365689,1.7409999294540208,1.9,38.23,2012-12-12,2026-03-19,156,4845,162,0.9629629629629629
881400.0,445,2.9302449438202247,0.5393193038349517,1.5,4.97,2012-12-12,2026-03-19,157,4845,162,0.9691358024691358
882400.0,445,3.4527640449438204,0.5512104947432817,1.6,5.298,2012-12-12,2026-03-19,157,4845,162,0.9691358024691358
884400.0,442,3.857819004524887,0.9457902567677144,1.5,16.283,2012-12-12,2026-03-19,157,4845,162,0.9691358024691358
885400.0,448,3.3824776785714286,0.5052692767289848,1.98,4.718,2012-12-12,2026-03-19,157,4845,162,0.9691358024691358
886400.0,449,3.256140311804009,0.4011517296228039,1.85,4.22,2012-12-12,2026-03-19,157,4845,162,0.9691358024691358
887400.0,449,3.291053452115813,1.1918482652229958,1.78,26.571,2012-12-12,2026-03-19,157,4845,162,0.9691358024691358
888400.0,446,2.7022309417040358,0.4526181594141696,1.35,6.855,2012-12-12,2026-03-19,157,4845,162,0.9691358024691358
889400.0,447,3.0824384787472034,0.5353147644063283,1.68,7.6,2012-12-12,2026-03-19,157,4845,162,0.9691358024691358
890400.0,447,2.68737807606264,0.3680651967043199,1.34,5.512,2012-12-12,2026-03-19,157,4845,162,0.9691358024691358
891400.0,447,3.1119955257270693,0.4880909227376183,1.7,6.743,2012-12-12,2026-03-19,157,4845,162,0.9691358024691358
892400.0,448,3.0787433035714287,0.4756176944040508,1.54,7.352,2012-12-12,2026-03-19,157,4845,162,0.9691358024691358
893400.0,448,2.8884531250000003,0.5854755519736862,1.3,7.093,2012-12-12,2026-03-19,157,4845,162,0.9691358024691358
894400.0,448,3.3767031249999997,0.5206572200122064,1.93,9.11,2012-12-12,2026-03-19,157,4845,162,0.9691358024691358
895400.0,448,2.6740625000000002,1.095973568658982,1.22,22.91,2012-12-12,2026-03-19,157,4845,162,0.9691358024691358
896400.0,448,2.980392857142857,0.4967340243586874,1.48,6.376,2012-12-12,2026-03-19,157,4845,162,0.9691358024691358
897400.0,447,2.8881118568232664,0.5161235565023061,1.5,8.82,2012-12-12,2026-03-19,157,4845,162,0.9691358024691358
898400.0,447,2.9448747203579417,1.766501404745937,1.39,39.07,2012-12-12,2026-03-19,157,4845,162,0.9691358024691358
899400.0,447,3.0914183445190155,1.898829345974402,1.27,41.72,2012-12-12,2026-03-19,157,4845,162,0.9691358024691358
900400.0,447,2.8948657718120807,0.430403549156199,1.43,4.204,2012-12-12,2026-03-19,157,4845,162,0.9691358024691358
