tqi_mile,original_count,clean_count,time_span_days,tqi_mean,tqi_std,seasonal_amplitude,data_driven_mae,rolling_anchor_mae,post_maintenance_mae,best_strategy,trident_improvement,is_trident_effective
667400,272,267,4521,1.8803670411985016,0.3037594519087749,0.3332727272727269,0.3879685384309042,0.2294857447472317,0.4529266521433786,rolling_anchor,40.8493931813746,True
881400,512,457,4819,3.017371991247265,0.3519075485444455,0.5982517482517484,0.4233104356912454,0.2767576107856211,0.2507846164700402,post_maintenance,40.75633499076839,True
754400,514,514,4845,3.402420233463035,0.6972620014694066,0.4794262574595054,1.111059178722257,1.1724806408642845,0.6589064890425886,post_maintenance,40.6956441509852,True
866400,512,497,4845,3.140444668008048,0.5522488130077676,0.6746981981981981,0.6799953890489912,0.8489708379927953,0.4034085484866662,post_maintenance,40.67481118499141,True
767400,515,512,4845,2.909365234375,0.5525832108331389,0.6174333333333335,0.7795927954726837,0.9157192971501664,0.4638898736930072,post_maintenance,40.49587471986053,True
14400,183,181,1879,1.6334254143646414,0.2259876624347975,0.1843333333333332,0.2883044733044732,0.3029492525992528,0.1716178987678987,post_maintenance,40.47338329480024,True
398400,258,256,4521,2.5856796875,0.5798684696511686,0.3565652173913038,0.9900226365812954,0.5924440846646023,1.4182589799195324,rolling_anchor,40.15853145435085,True
1081400,510,506,4845,2.625351778656127,0.4752043049597464,0.6705515151515153,0.6432076271186444,0.7025168223026246,0.3856921946993787,post_maintenance,40.03612854730111,True
1244400,266,250,2625,4.35432,0.8880010818040373,1.3758479532163743,0.6290788571428572,0.379089571528734,1.697067861377202,rolling_anchor,39.73894254680906,True
1003400,511,499,4845,3.254771543086172,0.6036359709739292,1.038153846153846,0.6285770009551098,0.378991077967481,0.47764104941899,rolling_anchor,39.70649938008997,True
895400,515,511,4845,2.627078277886497,0.4874662962082499,0.9056111111111114,0.4270874531630835,0.2577409727863182,1.3561421934000877,rolling_anchor,39.6514763247096,True
