tqi_mile,original_count,clean_count,time_span_days,tqi_mean,tqi_std,seasonal_amplitude,data_driven_mae,rolling_anchor_mae,post_maintenance_mae,best_strategy,trident_improvement,is_trident_effective
786400,516,515,4845,3.273149514563107,0.6246146477202172,0.8723472222222219,0.823833405017921,0.8681375408845684,0.8026523004352276,post_maintenance,2.571042209951737,False
774400,516,515,4845,3.390252427184466,0.8117412364720875,1.8584666666666667,0.7869985663082436,0.40118835505726047,1.6297741041986684,rolling_anchor,49.02298781315351,True
777400,516,501,4845,3.221802395209581,0.6572633344971035,1.1712083333333334,0.6033882119205297,0.588295715913073,0.6960954148950437,rolling_anchor,2.5012911603656836,False
775400,516,516,4845,3.691406976744186,0.6089242217507247,0.8867475490196082,0.7117773568045751,0.7266752441520846,1.0020026464379725,data_driven,-2.0930544088100107,False
795400,516,509,4845,3.125777996070727,0.49654249826751,0.4621875000000002,0.692772325034883,0.8756307881552277,0.6301404227671895,post_maintenance,9.040762744750197,False
776400,516,515,4845,3.020130097087379,0.5576636858750665,0.9931416666666668,0.5864763261648743,0.4852700664393742,1.2283719406041982,rolling_anchor,17.256665820991437,True
783400,516,516,4845,2.848248062015504,0.5913560461322839,0.6931500000000002,0.8699219015280136,1.0806586132771159,0.47494750723693696,post_maintenance,45.403431457157936,True
779400,516,514,4845,2.835624513618677,0.577745403722667,0.6878611111111108,0.8111970347740135,0.9902067353356632,0.4203898940878656,post_maintenance,48.17659877110134,True
887400,516,490,4845,3.2444183673469387,0.3897007168863117,0.4015945945945947,0.355387338608913,0.3717069768085207,1.0039020547183894,data_driven,-4.592070799001294,False
886400,516,482,4845,3.3019336099585064,0.3095757806779582,0.21014603174603197,0.2714453289675636,0.31042206306118636,0.2693532387839029,post_maintenance,0.770722484567321,False
793400,516,515,4845,3.1329495145631068,0.7612332185411146,0.5684333333333331,1.3055239964157705,1.4646292809000516,0.6598184492936959,post_maintenance,49.459492808620624,True
789400,516,511,4845,2.963968688845401,0.701145065545824,0.7913603603603603,1.07780788679108,1.3915139443946432,0.6037870871925756,post_maintenance,43.98008266666058,True
792400,516,515,4845,3.3875067961165044,0.8533879548088705,0.6028833333333337,1.4134112544802868,1.669689666225006,0.438239940610419,post_maintenance,68.9941664733977,True
788400,516,515,4845,3.107906796116505,0.6040663946909877,0.9164000000000003,0.7487324731182792,0.9853937191981438,0.5127789932532152,post_maintenance,31.513723303916297,True
794400,516,516,4845,3.0376647286821705,0.6863309640612513,0.6444833333333335,1.062399517469395,1.3031112523782236,0.6049207645222029,post_maintenance,43.06089615297391,True
790400,516,513,4845,2.901851851851852,0.5907449725054875,0.7703055555555558,0.8774858011069713,1.071210645954853,0.4757364199834845,post_maintenance,45.78414609292474,True
778400,516,515,4845,2.8307844660194172,0.46216334276990134,0.34204166666666724,0.6538295340501792,0.7467855294273138,0.45118400947260656,post_maintenance,30.993632747403588,True
787400,516,516,4845,3.0752984496124034,0.5700618362622077,1.0627573529411762,0.5642420159056386,0.4576920516927516,1.1841188123931996,rolling_anchor,18.883734498549988,True
781400,516,510,4845,2.9750098039215684,0.5686329571720934,0.7204821428571426,0.7980153237765693,0.9461850228798858,0.4615909412893695,post_maintenance,42.157634379135416,True
831400,515,514,4845,2.8365992217898834,0.5487877184498761,0.5546063492063493,0.7241627459789737,0.942186533802411,1.1075188886246246,data_driven,-30.10701517497943,False
813400,515,506,4845,3.522177865612649,0.6696473610066407,1.5207974828375286,0.7168338537020519,0.6416688733020337,0.8532866902163213,rolling_anchor,10.485690653675531,True
895400,515,511,4845,2.627078277886497,0.48746629620824994,0.9056111111111114,0.4270874531630835,0.25774097278631825,1.3561421934000875,rolling_anchor,39.6514763247096,True
896400,515,498,4845,3.0067128514056223,0.4114969481118104,0.5707222222222219,0.38276114942528733,0.4998504002995732,0.5356196793398169,data_driven,-30.59068326294203,False
892400,515,497,4845,3.1309154929577465,0.37191786199370447,0.5273809523809518,0.35000384245917376,0.25152641081636146,0.6779843329990797,rolling_anchor,28.136100149900273,True
744400,515,512,4845,3.2644121093750003,0.5892093611958201,0.9423000000000004,0.7535679822970328,0.9487022078502284,0.5068920667416523,post_maintenance,32.734394420986504,True
738400,515,510,4845,3.16201568627451,0.5632903962259368,0.7690333333333332,0.6134756229289101,0.8645515601155249,0.42783950523090747,post_maintenance,30.25973824546151,True
876400,515,511,4845,3.3012896281800392,0.5618294018074808,0.7034462915601023,0.685813998326603,0.7593685369122185,1.1397122835626343,data_driven,-10.72514395522544,False
893400,515,507,4845,2.9199881656804734,0.5271635411038573,0.9358985507246382,0.5137552896864961,0.3288439540579781,0.2769657271452182,post_maintenance,46.089951246199654,True
743400,515,439,4831,3.2862437357630983,0.44106870244282426,0.2909538461538461,0.5701105517717895,0.5254645061137053,0.5388446374576888,rolling_anchor,7.831120739536076,False
731400,515,506,4845,3.2610276679841896,0.6858188566840823,0.7016944444444446,0.9859991079393398,1.029960040002125,0.8201660247483862,post_maintenance,16.818786331108516,True
737400,515,479,4845,3.2708789144050106,0.5220733147528819,0.599362745098039,0.6573126865671641,0.5018130724431595,0.49494505816466844,post_maintenance,24.701733546398692,True
730400,515,490,4845,3.042561224489796,0.43064808882368855,0.5120416666666667,0.5971697308661073,0.638839612353688,0.6889103052437364,data_driven,-6.977895786369599,False
