tqi_mile,original_count,clean_count,time_span_days,tqi_mean,tqi_std,seasonal_amplitude,data_driven_mae,rolling_anchor_mae,post_maintenance_mae,best_strategy,trident_improvement,is_trident_effective
774400,516,515,4845,3.390252427184466,0.8117412364720875,1.8584666666666667,0.7869985663082436,0.40118835505726047,1.6297741041986684,rolling_anchor,49.02298781315351,True
776400,516,515,4845,3.020130097087379,0.5576636858750665,0.9931416666666668,0.5864763261648743,0.4852700664393742,1.2283719406041982,rolling_anchor,17.256665820991437,True
783400,516,516,4845,2.848248062015504,0.5913560461322839,0.6931500000000002,0.8699219015280136,1.0806586132771159,0.47494750723693696,post_maintenance,45.403431457157936,True
779400,516,514,4845,2.835624513618677,0.577745403722667,0.6878611111111108,0.8111970347740135,0.9902067353356632,0.4203898940878656,post_maintenance,48.17659877110134,True
793400,516,515,4845,3.1329495145631068,0.7612332185411146,0.5684333333333331,1.3055239964157705,1.4646292809000516,0.6598184492936959,post_maintenance,49.459492808620624,True
789400,516,511,4845,2.963968688845401,0.701145065545824,0.7913603603603603,1.07780788679108,1.3915139443946432,0.6037870871925756,post_maintenance,43.98008266666058,True
792400,516,515,4845,3.3875067961165044,0.8533879548088705,0.6028833333333337,1.4134112544802868,1.669689666225006,0.438239940610419,post_maintenance,68.9941664733977,True
788400,516,515,4845,3.107906796116505,0.6040663946909877,0.9164000000000003,0.7487324731182792,0.9853937191981438,0.5127789932532152,post_maintenance,31.513723303916297,True
794400,516,516,4845,3.0376647286821705,0.6863309640612513,0.6444833333333335,1.062399517469395,1.3031112523782236,0.6049207645222029,post_maintenance,43.06089615297391,True
790400,516,513,4845,2.901851851851852,0.5907449725054875,0.7703055555555558,0.8774858011069713,1.071210645954853,0.4757364199834845,post_maintenance,45.78414609292474,True
778400,516,515,4845,2.8307844660194172,0.46216334276990134,0.34204166666666724,0.6538295340501792,0.7467855294273138,0.45118400947260656,post_maintenance,30.993632747403588,True
787400,516,516,4845,3.0752984496124034,0.5700618362622077,1.0627573529411762,0.5642420159056386,0.4576920516927516,1.1841188123931996,rolling_anchor,18.883734498549988,True
781400,516,510,4845,2.9750098039215684,0.5686329571720934,0.7204821428571426,0.7980153237765693,0.9461850228798858,0.4615909412893695,post_maintenance,42.157634379135416,True
813400,515,506,4845,3.522177865612649,0.6696473610066407,1.5207974828375286,0.7168338537020519,0.6416688733020337,0.8532866902163213,rolling_anchor,10.485690653675531,True
895400,515,511,4845,2.627078277886497,0.48746629620824994,0.9056111111111114,0.4270874531630835,0.25774097278631825,1.3561421934000875,rolling_anchor,39.6514763247096,True
892400,515,497,4845,3.1309154929577465,0.37191786199370447,0.5273809523809518,0.35000384245917376,0.25152641081636146,0.6779843329990797,rolling_anchor,28.136100149900273,True
744400,515,512,4845,3.2644121093750003,0.5892093611958201,0.9423000000000004,0.7535679822970328,0.9487022078502284,0.5068920667416523,post_maintenance,32.734394420986504,True
738400,515,510,4845,3.16201568627451,0.5632903962259368,0.7690333333333332,0.6134756229289101,0.8645515601155249,0.42783950523090747,post_maintenance,30.25973824546151,True
893400,515,507,4845,2.9199881656804734,0.5271635411038573,0.9358985507246382,0.5137552896864961,0.3288439540579781,0.2769657271452182,post_maintenance,46.089951246199654,True
731400,515,506,4845,3.2610276679841896,0.6858188566840823,0.7016944444444446,0.9859991079393398,1.029960040002125,0.8201660247483862,post_maintenance,16.818786331108516,True
737400,515,479,4845,3.2708789144050106,0.5220733147528819,0.599362745098039,0.6573126865671641,0.5018130724431595,0.49494505816466844,post_maintenance,24.701733546398692,True
736400,515,509,4845,3.2859783889980356,0.7135332855109461,0.8531,0.9813427149886171,1.0904144317642646,0.7970860911215119,post_maintenance,18.775971029574773,True
936400,515,480,4845,2.83554375,0.2582913224786022,0.3410000000000002,0.26672879464285715,0.2384888453210873,0.2428901613632217,rolling_anchor,10.58751431752331,True
753400,515,513,4845,2.7923196881091616,0.5863486350445889,0.516342857142857,0.9199645479868318,1.0641587334471847,0.44402383678028146,post_maintenance,51.734679586083665,True
751400,515,513,4845,2.9195165692007796,0.5789830357462614,0.4817,0.9100416742032339,1.027055020868143,0.4549737948068788,post_maintenance,50.00516924620835,True
809400,515,512,4845,3.08458203125,0.5748410663607211,0.5448166666666672,0.8126238844953928,1.0306571801687057,0.42515886107991685,post_maintenance,47.68073284679251,True
749400,515,512,4845,2.706837890625,0.44956192972641523,0.39227857142857125,0.6355292751940794,0.7155193011573532,0.5357152523799886,post_maintenance,15.705653021823323,True
811400,515,491,4845,3.1909327902240325,0.3271877286197354,0.5536499999999998,0.25336317075092557,0.19184719411491483,1.067019388368538,rolling_anchor,24.279762703351004,True
828400,515,513,4845,2.8106822612085773,0.6524401840527237,0.6466500000000002,1.0553673624425717,1.206733771730516,0.5382132111505984,post_maintenance,49.00228770530266,True
827400,515,513,4845,2.6505653021442495,0.6230216565231359,0.7107029411764705,0.9666604565351086,1.1118960068022339,0.47840211864067383,post_maintenance,50.50980771930453,True
812400,515,489,4845,3.026529652351738,0.3426116481302264,0.4535765765765767,0.3818702112423921,0.21094381007946575,1.167366492276523,rolling_anchor,44.76033901854441,True
885400,515,505,4845,3.3525742574257427,0.498889404405494,0.5385598455598455,0.46111562546593127,0.34533492020749423,1.0733600645225034,rolling_anchor,25.108822790693154,True
750400,515,513,4845,2.6148830409356725,0.43230425705613823,0.2818523809523805,0.6585840900047029,0.7300555745313875,0.386493846677377,post_maintenance,41.31442703472884,True
791400,515,514,4845,3.091284046692607,0.5787410321707761,0.5626523809523811,0.880818402372181,1.0414118220940765,0.4227786317729087,post_maintenance,52.00161229212513,True
748400,515,513,4845,2.7459493177387913,0.4723316802590013,0.4517738095238095,0.7170743045255582,0.7654778755511749,0.46783063808612224,post_maintenance,34.758415531894485,True
752400,515,514,4845,2.8195252918287945,0.5605912434600336,0.4214395424836601,0.8987041423308476,1.0038034060365528,0.38030617338772754,post_maintenance,57.6828284777481,True
764400,515,431,4589,3.214071925754061,0.18666971684434505,0.2510878787878785,0.17623639151546153,0.12817505473084861,0.519276069823885,rolling_anchor,27.270949190080536,True
760400,515,509,4845,2.7176051080550097,0.6095996324339609,0.7019833333333332,0.88195044796945,0.947623927538329,0.7469833322230265,post_maintenance,15.303253834403478,True
759400,515,424,4776,3.1219858490566037,0.37299396275701047,0.4441257035647279,0.46357263513513514,0.36547920520177235,1.0170389649851124,rolling_anchor,21.160315018328845,True
782400,515,515,4845,2.919891262135922,0.5896276836052525,0.7212357142857146,0.8413915412186377,1.0516832332996147,0.4346575883256528,post_maintenance,48.3406277538621,True
771400,515,509,4845,2.6357721021611007,0.4231214191717441,0.5007904761904762,0.5320681501064842,0.7050209570956587,0.47242425194519094,post_maintenance,11.20982305544066,True
765400,515,514,4845,2.9439416342412454,0.588506439170781,0.5668666666666669,0.8481009614520623,0.9717152729178943,0.6976227089267765,post_maintenance,17.742964501260193,True
767400,515,512,4845,2.909365234375,0.5525832108331389,0.6174333333333335,0.7795927954726837,0.9157192971501663,0.4638898736930072,post_maintenance,40.495874719860524,True
898400,514,497,4845,2.8853360160965797,0.36554288748566094,0.46446405228758136,0.34106105667627273,0.3130725786416463,0.28922206349892193,post_maintenance,15.199329317317858,True
904400,514,458,4838,2.8015786026200873,0.32258601441555296,0.43214285714285694,0.3889406702898549,0.3364754469807134,0.34668784236330596,rolling_anchor,13.489261297884381,True
889400,514,496,4845,3.0391915322580645,0.42975910283972696,0.6074493464052289,0.46279014757364184,0.3221475638007373,1.067105273748425,rolling_anchor,30.390142164926857,True
763400,514,429,4589,2.9877086247086244,0.3078374547499637,0.31548461538461536,0.45313310077519375,0.32614967526720395,0.319213762114432,post_maintenance,29.554084314666124,True
713400,514,506,4845,3.3383418972332017,0.4405339151524678,0.4481481481481482,0.5596962533452274,0.19445752455112683,1.281074554706898,rolling_anchor,65.25659705797904,True
766400,514,509,4845,2.7853791748526526,0.5115224762790858,0.56595,0.6795731805830945,0.8380876095499176,0.5871173715901684,post_maintenance,13.604982014386756,True
762400,514,441,4819,2.7767551020408163,0.35275684888338776,0.3830936454849505,0.46921138072453855,0.3608767176638487,0.2997100192251836,post_maintenance,36.124733640862964,True
716400,514,511,4845,3.1649275929549896,0.6362281720450632,0.5135166666666664,0.9263503219469608,0.9824935903293615,0.8068312374339114,post_maintenance,12.902147457761945,True
821400,514,456,4558,3.304412280701755,0.32180457687081887,0.5001960297766748,0.35209161842436437,0.20240757566939396,1.1348062784292876,rolling_anchor,42.51281056470966,True
874400,514,513,4845,3.3774444444444445,0.813061304512663,0.6493666666666669,1.346830843251456,1.465010961747217,0.493997826216383,post_maintenance,63.321464704223985,True
817400,514,508,4845,2.830702755905512,0.5247588872762685,0.6206388888888892,0.7024089662155939,0.8476770364227885,0.4594749839526411,post_maintenance,34.585831609158,True
712400,514,508,4845,3.280023622047244,0.36856253558407776,0.3061250000000002,0.557649489091411,0.22876015910941863,1.4556387495458507,rolling_anchor,58.977787376414184,True
963400,514,512,4845,2.62768359375,0.5232530729584349,0.5769369369369368,0.8350454182688818,0.9186496204547177,0.3311462962933532,post_maintenance,60.34391794163163,True
717400,514,504,4845,3.1992242063492067,0.5237873311941101,0.42624285714285737,0.7374713292464113,0.7705477566960118,0.6629457368793645,post_maintenance,10.105557926326593,True
965400,514,500,4845,3.140736,0.41498063588596595,0.7180169491525423,0.42635733333333325,0.5698150050851315,0.3679959221602389,post_maintenance,13.68837981906281,True
967400,514,424,4618,3.2027382075471693,0.21791886891765305,0.41487533156498646,0.1962365920608108,0.1553158392147249,0.19893165066593094,rolling_anchor,20.852763705458752,True
972400,514,511,4845,2.8681389432485327,0.5791725353942118,0.5887833333333332,0.8045293026301432,1.0543118273833922,0.45728152833102914,post_maintenance,43.16160681331333,True
913400,514,477,4845,2.526649895178197,0.27195781978191985,0.32619333333333334,0.3070493827160495,0.27473720240225913,0.6519834219376851,rolling_anchor,10.523447410305245,True
754400,514,514,4845,3.402420233463035,0.6972620014694066,0.4794262574595054,1.111059178722257,1.1724806408642845,0.6589064890425886,post_maintenance,40.6956441509852,True
725400,514,503,4845,2.734262425447316,0.5031208130356399,0.510589285714286,0.7146587898856112,0.7520254684935098,0.6401599597461828,post_maintenance,10.424391498963123,True
733400,514,484,4845,3.694729338842975,0.3198247564386346,0.5650180180180184,0.30267342141525444,0.16072340987107664,0.40346635606220244,rolling_anchor,46.8987368895628,True
723400,514,414,4819,3.0530241545893726,0.26834724061538945,0.21672473867595832,0.346983197231834,0.2609288287104895,0.4765049872616353,rolling_anchor,24.800730758108724,True
773400,514,513,4845,3.4742923976608187,0.5662704020544185,1.2417891304347823,0.4396961256014181,0.3489122208622476,1.6074208443888935,rolling_anchor,20.646964904454386,True
836400,514,449,4542,3.1683853006681515,0.2329279008955136,0.17900874125874155,0.23322564284029257,0.2045766131067529,0.2173063813987925,rolling_anchor,12.283824962231039,True
912400,514,498,4845,3.8017369477911642,0.5417635271930933,0.7439861111111115,0.4713798850574712,0.4050537373647508,0.8912563953865551,rolling_anchor,14.070635976465951,True
960400,514,497,4845,3.221605633802817,0.42725580816807807,0.4993627450980398,0.4359404034582134,0.6738095601760552,0.3274522133919558,post_maintenance,24.88601405275724,True
826400,514,510,4845,2.893513725490196,0.7329094554914444,0.792416666666667,1.1366977536112486,1.351854246394459,0.543535573785259,post_maintenance,52.18292883411921,True
825400,514,509,4845,2.805974459724951,0.5774771677457647,0.6624500000000002,0.809223415583462,0.9833061006973428,0.4302419842016575,post_maintenance,46.83273173806437,True
807400,514,512,4845,3.0348535156250005,0.633185856438596,0.681138888888889,0.9707057607197267,1.1334483802398925,0.45604663825425745,post_maintenance,53.019065435840915,True
932400,514,505,4845,2.5361425742574255,0.3722274483203013,0.2986500000000003,0.5355283658863875,0.5514528997677246,0.4815052098537997,post_maintenance,10.087823442026385,True
945400,514,508,4845,3.3684960629921257,0.6200744451585712,0.7024333333333335,0.7964837705974409,0.7101035100434263,0.9490587242701628,rolling_anchor,10.84520033461836,True
914400,514,396,4285,3.0588030303030305,0.22058689631579897,0.13996551724137918,0.288206837969845,0.23153065869035544,0.5355950669212381,rolling_anchor,19.66510568545898,True
879400,514,454,4824,3.0221431718061673,0.2608411325967908,0.43003124999999986,0.3007877455156694,0.22575715192846382,0.19373961189353264,post_maintenance,35.58926027342431,True
910400,514,476,4845,3.0291827731092438,0.26164426270773194,0.3050277777777777,0.24843068943068955,0.19335204420504234,0.20250550268085354,rolling_anchor,22.17062849677184,True
964400,514,510,4845,2.5792960784313728,0.5317455672731556,0.5075495495495495,0.8839137511213636,0.9458060946961705,0.4156045583449131,post_maintenance,52.98132223673828,True
959400,513,490,4845,2.6552204081632653,0.4406300940088572,0.41129206349206315,0.5678657305487792,0.5834617611780853,0.3859892606724498,post_maintenance,32.028076373012674,True
911400,513,503,4845,3.1784035785288274,0.4639508385859636,0.5439524886877831,0.4967382036423842,0.4291071667735656,1.0741545254001879,rolling_anchor,13.615026259890431,True
852400,513,511,4845,3.313027397260274,0.740301549074189,0.898916666666667,0.8702591945869258,0.5269787543586031,0.8233394111793885,rolling_anchor,39.44576999169345,True
822400,513,439,4838,2.7898200455580864,0.3186720977723466,0.501705747126437,0.2586431744151613,0.21976160549496798,0.746979430440696,rolling_anchor,15.032899672729256,True
853400,513,513,4845,3.378797270955166,0.8994584882594153,1.0376749999999992,1.3829675867308178,0.8782901921994142,1.4105773772379722,rolling_anchor,36.4923516193467,True
958400,513,491,4845,2.782382892057026,0.4116623939150427,0.5317974137931034,0.5186468757387123,0.4960854511724702,0.45487934229151383,post_maintenance,12.294980733543204,True
815400,513,493,4845,3.0921866125760644,0.5000189769399632,0.7163290598290604,0.6285906384645514,0.5799382939866798,0.45698476112145864,post_maintenance,27.300100708192502,True
856400,513,509,4845,2.8534459724950882,0.7091571876944823,0.5374465894465894,1.0983244841007562,0.7504188872857113,1.2310011890963395,rolling_anchor,31.67603033996731,True
855400,513,510,4845,2.93531568627451,0.6454349779454333,0.35498749999999957,0.9959225023342673,0.7832431853342392,1.2284234813324275,rolling_anchor,21.355006689932715,True
741400,513,504,4845,3.124009920634921,0.6622731727682937,0.7484833333333332,0.9633123878588516,0.994866954032605,0.8240021447544329,post_maintenance,14.461585344507274,True
734400,513,482,4845,3.357321576763485,0.30763037449013897,0.4951768707482991,0.24707968893891324,0.16135077914596346,0.24655079931059368,rolling_anchor,34.69686648915321,True
728400,513,510,4845,3.691421568627451,0.7080362038332472,0.6998499999999992,1.0120438109884478,1.089621689676465,0.8339724598179384,post_maintenance,17.595221593874452,True
724400,513,421,4819,2.883503562945368,0.29691083816628944,0.23298168498168526,0.35755865338261267,0.30556661681302383,0.28112412824411415,post_maintenance,21.376779562011677,True
732400,513,455,4824,3.1769626373626374,0.4003102386240127,0.5505452991452993,0.44234536106137856,0.31514554792628147,0.6363411404460574,rolling_anchor,28.755769661490184,True
745400,513,485,4845,3.2501855670103095,0.3536135108851394,0.6039169230769232,0.2897260273972603,0.26839834650592603,0.21468036745142857,post_maintenance,25.902284520310708,True
814400,513,496,4845,3.398745967741935,0.4220284302547685,0.6131224137931035,0.44757151422547997,0.42630026864450904,0.29184815186206237,post_maintenance,34.79295652514794,True
948400,513,513,4845,3.208428849902534,0.6775934345930144,0.5770430107526887,1.1042534818941503,1.2225106301198236,0.8341945846259371,post_maintenance,24.456241406182865,True
824400,513,504,4845,3.027753968253968,0.5617861629011203,0.7197523809523814,0.7157972488038277,0.9339612496231259,0.43942487761253035,post_maintenance,38.61042657723882,True
864400,513,512,4845,3.0901289062500004,0.664247822172298,0.6723888888888889,0.8978352318072991,0.7161923723468834,0.8034810862168639,rolling_anchor,20.23120200961343,True
835400,513,473,4819,3.369649048625793,0.43859249971867315,0.5107268907563025,0.3910153184970852,0.31127665380746034,0.9587708060255391,rolling_anchor,20.392721440200884,True
946400,513,490,4845,3.2900938775510205,0.5657300831282565,0.5329437229437226,0.6751155669264792,0.6880361436991189,0.42377213019537535,post_maintenance,37.229690595843635,True
808400,513,508,4845,2.8092598425196855,0.46376841143968056,0.5758833333333335,0.6093854736260701,0.7867203838634171,0.34359474723288413,post_maintenance,43.61619006302075,True
955400,513,509,4845,2.820829076620825,0.5137430807428491,0.5074749999999999,0.6835512961739001,0.926389097865503,0.5759491446870827,post_maintenance,15.741635205595847,True
930400,513,479,4845,2.854482254697286,0.2636378887791484,0.4806874999999997,0.311784701492537,0.3676978805174631,0.23267341429838317,post_maintenance,25.37369114502479,True
862400,513,500,4845,2.705384,0.47574932831353695,0.641782894736842,0.5712332190476191,0.5357611744785521,0.34713002286463296,post_maintenance,39.23147126433214,True
830400,513,478,4845,3.221692468619247,0.24755221710728367,0.300893103448276,0.2259673985362608,0.2337331103650958,0.20174697531779978,post_maintenance,10.718547620299477,True
929400,513,435,4819,2.909232183908046,0.23845692279934724,0.43999230769230735,0.20810420851747688,0.15724816128557476,0.17682935638328517,rolling_anchor,24.43777931940822,True
819400,513,446,4542,3.3580336322869955,0.2860864978631215,0.4149181141439202,0.30264049942594734,0.24487233720500465,0.3002934644979432,rolling_anchor,19.088047478945526,True
820400,513,459,4819,3.0420588235294113,0.35389486452173535,0.4191418269230769,0.45320149893900386,0.28836799935027113,1.0287244979389367,rolling_anchor,36.37090785768067,True
869400,513,513,4845,3.370994152046784,0.7438343268666145,0.6246595365418894,1.1276636038056649,1.468930970174088,0.54172969597403,post_maintenance,51.95999106951859,True
992400,513,508,4845,3.0199468503937004,0.6937416055820093,0.6168833333333335,0.9266904354229956,1.0110585761474025,0.8106377614778304,post_maintenance,12.523348629598399,True
840400,513,475,4724,3.385374736842105,0.41917605360682086,0.30974810606060643,0.5135680554385373,0.3314877512286157,1.2787823902315558,rolling_anchor,35.4539777701794,True
899400,513,496,4845,3.068860887096774,0.4418487364031153,0.6611305555555553,0.4524413476974257,0.3251788408544225,0.6896254178939667,rolling_anchor,28.127956803831104,True
872400,512,511,4845,3.3641800391389434,0.8821505556402881,0.5362694753577104,1.4900836698315696,1.7987059577720406,0.9939812273720998,post_maintenance,33.29359635996456,True
865400,512,500,4845,3.0115519999999996,0.6015458470542511,0.6874611111111109,0.7744576000000003,0.7752077411453471,0.4814466067538126,post_maintenance,37.834349258911985,True
860400,512,496,4845,3.3449879032258063,0.5931855756220811,0.6307202380952384,0.7066685105313041,0.5504991823728311,0.9474116179575566,rolling_anchor,22.09937556734459,True
858400,512,511,4845,3.028436399217221,0.6900546038112684,0.5481145833333336,1.0920153879733712,0.8729310921045558,1.177346059825445,rolling_anchor,20.062381746781554,True
721400,512,406,4435,3.8494507389162567,0.3572403158188704,0.3908292682926837,0.40568332948510766,0.33484125502005724,0.6479869562565238,rolling_anchor,17.46240708361446,True
861400,512,467,4838,3.1411905781584584,0.35724232899780595,0.4969571428571431,0.31465191663403386,0.2796141819336447,0.8513971132912488,rolling_anchor,11.135395288610606,True
928400,512,449,4759,3.251325167037862,0.4393120751669909,0.7582,0.4532721160651099,0.30650438012847614,0.28528100842462334,post_maintenance,37.06186674327781,True
881400,512,457,4819,3.017371991247265,0.35190754854444556,0.5982517482517484,0.42331043569124543,0.2767576107856211,0.25078461647004024,post_maintenance,40.75633499076839,True
845400,512,510,4845,2.9279941176470587,0.586617299904173,0.5648333333333335,0.7823202614379084,0.861097132590806,0.650873982409363,post_maintenance,16.802105928708343,True
927400,512,462,4824,3.5941082251082253,0.5953861114164143,0.9167115384615383,0.6650151680513179,0.4076113537546265,1.2257984307741059,rolling_anchor,38.7064576362908,True
823400,512,510,4845,3.1082431372549024,0.6956925170595788,0.7169238095238097,1.0697678182384065,1.2908493899272273,0.5974081778531721,post_maintenance,44.15534215294231,True
973400,512,510,4845,2.887525490196078,0.5264974139099687,0.36743333333333306,0.69937390380989,0.7633659618906355,0.4016414528896955,post_maintenance,42.571284015356504,True
871400,512,510,4845,3.1198333333333332,0.8142565314955538,0.4612140522875814,1.3258573625528645,1.6361771748420104,0.8227868564052674,post_maintenance,37.943033719627486,True
866400,512,497,4845,3.140444668008048,0.5522488130077676,0.6746981981981981,0.6799953890489912,0.8489708379927953,0.40340854848666624,post_maintenance,40.67481118499141,True
784400,512,506,4845,3.5800928853754943,0.548212003932979,0.5391871775976411,0.736034158489444,0.7412484787778301,0.5837271492062918,post_maintenance,20.692926751623926,True
854400,512,510,4845,3.080029411764706,0.6985595515561864,0.4234117647058824,1.0152777320078354,0.7457388453804377,1.5143363432895218,rolling_anchor,26.54829098776271,True
882400,512,488,4845,3.518651639344262,0.4548176627196247,0.5868268398268399,0.47714648792068143,0.5281134635221683,0.35309756745727666,post_maintenance,25.99807891366604,True
843400,511,501,4845,3.53675249500998,0.6710347074621121,1.1492615384615386,0.6718294228949858,0.5876247876249548,0.9195683791529634,rolling_anchor,12.533633151579467,True
