Method,MAE
MLP,0.7302828032244324
MLP,0.2163825842571723
MLP,0.2246240302581668
MLP,1.2201347148858537
MLP,0.34934604551958887
MLP,0.2784666651342706
MLP,0.1500020845720209
MLP,0.2864199727011229
MLP,1.066683870364155
MLP,2.1655957700275352
MLP,0.5084324714109884
MLP,0.40706286966047744
MLP,0.33538704297396654
MLP,0.27710956776919055
MLP,0.3802787659417707
MLP,0.29898871116581915
MLP,0.290303396117915
MLP,1.019931087575167
MLP,0.15343769507982463
MLP,0.472104919181492
MLP,0.2342667150717591
MLP,0.5894887674447247
MLP,0.7730475956960318
MLP,0.5764092066569099
MLP,1.1530746963257061
MLP,0.33733517482634506
MLP,0.3962558729328046
MLP,0.31581732606001234
MLP,0.43574738021192355
MLP,0.5145066924557697
MLP,0.6193965037210738
MLP,0.5251785488861747
MLP,0.38586975682654107
MLP,1.57849642421258
MLP,0.6334597517924118
MLP,0.5039438490802404
MLP,0.47699732589163485
MLP,0.22532362252837237
MLP,0.5330766747847141
MLP,0.399508943924277
MLP,0.5218932251656916
MLP,1.0448540412316378
MLP,0.43769212161287313
MLP,0.646538464709707
MLP,0.5357727741119221
MLP,0.544799338946674
MLP,0.9730429822554032
MLP,0.5329581178889536
MLP,0.4812361702107201
LSTM,0.0924354579822341
LSTM,0.5698433592345786
LSTM,1.379581123084268
LSTM,0.4061505146806728
LSTM,0.1590898879880415
LSTM,0.15311786267341992
LSTM,0.20696951760284926
LSTM,0.6272473748028281
LSTM,0.19296045519021832
LSTM,0.2639143027645699
LSTM,0.2509854839040953
LSTM,0.25538754935584856
LSTM,0.4664325863549962
LSTM,1.1333471513802513
LSTM,0.42337155537818755
LSTM,0.5153883639416275
LSTM,0.2904807418673787
LSTM,0.27861848972626585
LSTM,0.7113473100448724
LSTM,0.3917940573905833
LSTM,0.22686630213438586
LSTM,0.3172954152991522
LSTM,0.8934861331288493
LSTM,0.8352296194923455
LSTM,0.2853747263524067
LSTM,0.173497794235454
LSTM,0.4877951624429052
LSTM,0.4464809050794805
LSTM,0.3118176108153899
LSTM,0.15604206187321862
LSTM,0.29034391559771633
LSTM,0.7781962910049103
LSTM,0.8665210953043468
LSTM,0.5078615598589629
LSTM,0.4475118180776344
LSTM,0.31472897217203577
LSTM,0.281277007378749
LSTM,0.5050753102232427
LSTM,0.24986800239157317
LSTM,0.34601075346790144
LSTM,1.3666344727686983
LSTM,0.18837135937415517
LSTM,0.44378508829358826
LSTM,0.3500186055951262
LSTM,0.8944617936224188
LSTM,0.8334486959763426
LSTM,0.6597466023288225
LSTM,1.2301598067337012
LSTM,0.3227795493068979
LSTM,0.627802382114441
LSTM,0.31790876686573033
LSTM,0.4321142869209177
LSTM,0.475712424151933
LSTM,0.5051154646499831
LSTM,0.7578196356007417
LSTM,0.3911433210101201
LSTM,0.8068693303350194
