mile,n_train,n_test,tqi_mean,tqi_std,Historical_Mean_MAE,Historical_Mean_RMSE,Historical_Mean_MAPE,Moving_Average_MAE,Moving_Average_RMSE,Moving_Average_MAPE,Holt_Winters_MAE,Holt_Winters_RMSE,Holt_Winters_MAPE,MLP_MAE,MLP_RMSE,MLP_MAPE,LSTM_MAE,LSTM_RMSE,LSTM_MAPE,TimeMixer_MAE,TimeMixer_RMSE,TimeMixer_MAPE,Trident_v21_MAE,Trident_v21_RMSE,Trident_v21_MAPE,Trident_v23_no_seasonal_MAE,Trident_v23_no_seasonal_RMSE,Trident_v23_no_seasonal_MAPE,Trident_v23_full_MAE,Trident_v23_full_RMSE,Trident_v23_full_MAPE
1184400,312,67,2.5681278026905834,0.3057068791985524,0.11732898009950252,0.16125174499576997,4.809040469374154,0.16631840796019878,0.2054171018634444,6.858183358645707,0.11732898009950252,0.16125174499576997,4.809040469374154,0.12281380213857042,0.17117326939315705,4.824133490413926,0.14467955016378156,0.18241837941856018,5.953578332174474,0.17055232487948097,0.21493568930471435,6.873963284709406,0.11732898009950252,0.16125174499576997,4.809040469374154,0.11732898009950252,0.16125174499576997,4.809040469374154,0.14503531798230293,0.18255940109774857,5.798535076934502
1188400,316,68,2.771336283185841,0.6257050779195179,0.8365949367088612,0.8551968640974997,39.152874507166594,0.124705882352941,0.1818532051829004,6.174149594641878,0.8365949367088612,0.8551968640974997,39.152874507166594,0.2773788156018092,0.32139202277812273,13.453862459570388,0.763036537030164,0.799467006191159,35.73063266701668,0.17196914821263679,0.22320378244207517,8.207732059425014,0.15186274509803924,0.21511244969334506,7.596765842625157,0.15186274509803924,0.21511244969334506,7.596765842625157,0.19304509331790648,0.24516235487279367,9.31591781514739
709400,312,68,4.03810514541387,0.8125918037934541,1.1992139894419311,1.2241116779467829,38.21079023290277,1.753627450980392,1.770746860633796,55.473080311453614,1.1992139894419311,1.2241116779467829,38.21079023290277,1.025376129327398,1.1175624119454501,33.04906871155304,1.2119405147038842,1.2408992845804308,38.639663604305206,1.7550536415293763,1.775902018132355,55.463045153406235,0.15782352941176458,0.26844519651022203,5.623427187246947,0.15782352941176458,0.26844519651022203,5.623427187246947,0.20612634738735058,0.29266574687120817,7.009672185232442
1157400,314,68,2.89032293986637,0.4607875056767126,0.3194923192206822,0.3632592101235184,12.517599379702329,0.9331372549019602,0.9530371128985955,35.663160583965784,0.3194923192206822,0.3632592101235184,12.517599379702329,0.5678420726984649,0.6480173640067343,21.92361651109872,0.47379888181476004,0.5152714345358247,18.36718949027663,0.9157072791090355,0.9409985405203936,34.84615795115744,0.3194923192206822,0.3632592101235184,12.517599379702329,0.8527863777089781,0.8745165567798728,32.64079812773555,0.8353564019160528,0.8630056491532204,31.82379549492716
1211400,314,68,2.763456570155902,0.42911812445887526,0.1774192581491193,0.27426785184053437,6.81964191239095,0.29911764705882343,0.34841922432947486,10.90867682606918,0.1774192581491193,0.27426785184053437,6.81964191239095,0.4173871809716127,0.44556225789143156,14.888848431082929,0.22806743862874357,0.3021640871098416,8.522858040248565,0.31659456112259327,0.3865688445849003,11.344840807799974,0.35995798319327726,0.39599541025872814,12.955818807149589,0.35995798319327726,0.39599541025872814,12.955818807149589,0.36692728102209304,0.43164819904715895,13.020285380595162
1235400,305,66,3.0515903890160185,0.34506634676375647,0.21919970193740673,0.28567914966911184,7.672902922937262,0.14292929292929296,0.22926044913014007,4.735263755320793,0.21919970193740673,0.28567914966911184,7.672902922937262,0.14343504613888497,0.22541867628369414,4.8331001804559826,0.24810449677163898,0.30618124741961045,8.678496111037,0.16608063397043368,0.2548473829827992,5.461270487469407,0.13696969696969713,0.22588090184471518,4.560567956701923,0.21919970193740673,0.28567914966911184,7.672902922937262,0.23558726387534798,0.29709362480886964,8.086313425230928
890400,309,67,2.698361990950226,0.3110507759493663,0.24334009563831333,0.3270160072437968,10.753735122988338,0.24664179104477582,0.3298999169807117,10.894551858712278,0.24334009563831333,0.3270160072437968,10.753735122988338,0.21059486989644602,0.29943288823452324,9.128660943908482,0.26755126519879274,0.34651751718638524,11.771293667503272,0.2384719594895364,0.3242215420073913,10.558205124796173,0.3274626865671644,0.37045611257378885,12.855919728992815,0.3274626865671644,0.37045611257378885,12.855919728992815,0.32591439052959337,0.3673996667710815,12.831059089399252
739400,313,68,3.5242656250000004,0.5153028244380982,0.49941947002443193,0.5878766964928636,18.588087276046103,1.1478431372549012,1.1920397057693661,40.40610087785008,0.49941947002443193,0.5878766964928636,18.588087276046103,0.6499085018235785,0.7793724887362251,23.429180323682903,0.5978887278954776,0.6759248521700824,21.86576344705715,1.1368385640109953,1.175207374683424,39.703297912264524,0.18700000000000006,0.32181214834671706,7.55395432965764,0.18700000000000006,0.32181214834671706,7.55395432965764,0.17979311240277585,0.29784530587388647,7.115618425784945
1144400,298,65,4.256112412177986,0.371913686425682,0.17210273618998428,0.22612940364922812,4.148420557019902,0.3224102564102568,0.3609827516773445,7.895741398973212,0.17210273618998428,0.22612940364922812,4.148420557019902,0.22587139911689813,0.286117530872133,5.267658111450431,0.17477398115304787,0.22911094463658938,4.215392603180092,0.31092033595449303,0.35878923570611687,7.554367694244981,0.17210273618998428,0.22612940364922812,4.148420557019902,0.17210273618998428,0.22612940364922812,4.148420557019902,0.19641685590783267,0.24137593216481493,4.6681043385409176
887400,313,68,3.239089285714286,0.4566667248695355,0.21755666228152593,0.28938458546943313,7.197703881172439,0.494509803921569,0.5640985636770262,16.533087322083592,0.21755666228152593,0.28938458546943313,7.197703881172439,0.32049697050524467,0.4145656270288667,10.432344313892122,0.24394266986408641,0.31514190364838096,8.120344684678258,0.4904133781798757,0.564541151233144,16.309179788114815,0.397705882352941,0.45283603057644944,12.146290657606862,0.397705882352941,0.45283603057644944,12.146290657606862,0.39248191091313994,0.46810961955192104,11.938523017393972
886400,314,68,3.256140311804009,0.4011517296228035,0.22362382914949414,0.292874780508362,7.295568792565965,0.26213235294117626,0.3386177327817435,8.770074125030373,0.22362382914949414,0.292874780508362,7.295568792565965,0.2807126815922428,0.35612566732519285,8.7790840353138,0.22135929845711758,0.2916533909712542,7.182450115673721,0.25816273782013394,0.3357037265351249,8.606265819256974,0.22362382914949414,0.292874780508362,7.295568792565965,0.22362382914949414,0.292874780508362,7.295568792565965,0.2265479772592662,0.2916956562988738,7.3539521566993535
901400,310,67,3.11613963963964,0.39374022713112433,0.2322412132883965,0.3306711745446643,8.502134256400911,0.23613184079602,0.3341294442117016,8.6547385603094,0.2322412132883965,0.3306711745446643,8.502134256400911,0.2799853848978702,0.35987641221695926,9.678160531309313,0.23794477312422513,0.3362068144642243,8.73886132641979,0.2339954101085062,0.3274995551285039,8.506155639231755,0.2322412132883965,0.3306711745446643,8.502134256400911,0.2322412132883965,0.3306711745446643,8.502134256400911,0.23103853320271225,0.3241826837826803,8.384969198209392
898400,311,67,2.8581123595505615,0.4170081997973767,0.46116043576330573,0.5113850591614745,19.574039993124707,0.43120646766169124,0.47658528120929167,18.250207526359414,0.46116043576330573,0.5113850591614745,19.574039993124707,0.3530466543419914,0.39320876454086917,14.689702789778192,0.4024252722992828,0.443601432705105,16.96577417748752,0.37285747191997914,0.4407217521919849,15.659145245838193,0.22689552238805977,0.32129987852518493,8.736499517573195,0.22689552238805977,0.32129987852518493,8.736499517573195,0.21234406066751957,0.26034527433334514,8.372423522881867
1210400,315,68,3.1168935698447893,0.6404168900738757,0.8738586367880483,0.911738627784062,36.845195998042705,0.3150000000000001,0.38615420951921775,13.929535358376697,0.8738586367880483,0.911738627784062,36.845195998042705,0.46214137942240574,0.5200966131709691,20.033750038646897,0.7882414890234085,0.8369673381232027,33.395767159092216,0.3273491143119822,0.4016387169238247,14.120773092640922,0.8738586367880483,0.911738627784062,36.845195998042705,0.25488235294117634,0.33581194404711967,11.40352609987398,0.28096433373308377,0.3575400565411299,12.133487382985237
894400,312,67,3.357329596412556,0.42316106995101044,0.43804032721010333,0.5097507750787207,15.6125333167583,0.5795895522388056,0.6481664005761333,20.493816846053814,0.43804032721010333,0.5097507750787207,15.6125333167583,0.32450661006609915,0.40074847881949227,11.597504195886204,0.487579652658149,0.558904305212834,17.334514217686127,0.5695691242405462,0.6383921634952177,19.983231258436636,0.43804032721010333,0.5097507750787207,15.6125333167583,0.5568283582089548,0.626212480628997,19.71545960492253,0.5468079302106956,0.6165016241311934,19.204874017305343
831400,313,68,2.831924107142857,0.5552885648026109,0.7389708701371921,0.7945075876119184,34.86637018623049,0.26764705882352946,0.38825316853287495,14.002047182987804,0.7389708701371921,0.7945075876119184,34.86637018623049,0.36281099594395416,0.4660583791927825,18.232701893199252,0.6823021094588673,0.756919410006596,32.39977277828176,0.2621231201584804,0.39028773927502225,13.644344231281766,0.24558823529411775,0.3722386348932491,13.010093681333345,0.24558823529411775,0.3722386348932491,13.010093681333345,0.2438722190361735,0.3753356369737087,12.811693966791712
897400,310,67,2.863367117117117,0.39404303359513043,0.27297664901299956,0.3573488223354673,11.259726000076261,0.4176492537313433,0.5182686906788571,17.21599303423859,0.27297664901299956,0.3573488223354673,11.259726000076261,0.27152621903593527,0.3512607915482981,10.887547656646225,0.2855291775091372,0.37618865321452355,11.854105791493543,0.41463859235979267,0.4971507196895009,16.84670053208095,0.27297664901299956,0.3573488223354673,11.259726000076261,0.3719925373134328,0.47280838866083963,15.421100247464423,0.36673554402774095,0.4503555043498257,14.982913359783323
930400,309,67,2.8106266968325793,0.3477281935793042,0.3413182147514851,0.42233860780900634,14.822750642308916,0.6791915422885578,0.7258890228877434,28.1786027644235,0.3413182147514851,0.42233860780900634,14.822750642308916,0.2540345784733058,0.372876584379835,11.389302670107003,0.37483088767350636,0.4526205950110365,16.16350582893741,0.6707212319462584,0.7307440883963776,27.67727988686528,0.3413182147514851,0.42233860780900634,14.822750642308916,0.5333582089552233,0.5916795598062661,22.428473204112628,0.5248878986129241,0.5996893010993588,21.9271503265544
960400,311,67,3.197748314606742,0.48654073515199436,0.5946996208667269,0.7206550743492601,25.984602007395026,1.1065174129353232,1.179006735458025,45.147768926781964,0.5946996208667269,0.7206550743492601,25.984602007395026,0.6975464360056989,0.8564718009834531,30.136414667245287,0.7729809376019153,0.8820359962226156,32.74903731639636,1.0991726102048063,1.1744959134489805,44.712665716076074,0.5946996208667269,0.7206550743492601,25.984602007395026,0.9998507462686574,1.0795265684272435,41.1540212108097,0.9925059435381401,1.075327053338863,40.7189180001038
746400,310,67,2.5851873589164787,0.3066558547191079,0.4260866634569093,0.4637881758812129,19.591183479128855,0.48843283582089564,0.5230803568300885,22.365848077008195,0.4260866634569093,0.4637881758812129,19.591183479128855,0.34684999900843144,0.3918818847927138,16.063895045008078,0.40097867401678194,0.4403330909371762,18.47425109646746,0.48866867572171785,0.5259477704009944,22.365029057504458,0.4260866634569093,0.4637881758812129,19.591183479128855,0.5029850746268655,0.5370844454017796,23.013483373672113,0.5032209145276878,0.539871523749323,23.01266435416838
910400,310,67,2.9912437923250565,0.36040678899405676,0.2436434761675495,0.32248942028991,8.343085399045929,0.25945273631840776,0.3633552414774293,9.600726367933959,0.2436434761675495,0.32248942028991,8.343085399045929,0.3128070040291278,0.3751048247389151,10.809618350975308,0.24229092505440789,0.3199339603888469,8.331707446275589,0.278716309458838,0.39014358506849073,10.241564293101126,0.2436434761675495,0.32248942028991,8.343085399045929,0.2436434761675495,0.32248942028991,8.343085399045929,0.26774938578739277,0.35430886581238796,9.183849189037725
770400,312,67,3.0431883408071747,0.3817195340171558,0.31867288557213924,0.39420180954168244,11.497994406103254,0.4161940298507461,0.48149448625971547,15.180278016350421,0.31867288557213924,0.39420180954168244,11.497994406103254,0.2609596703054639,0.3481426100371888,9.048732667879994,0.3317897410223732,0.40649073504135824,11.998334408132594,0.3837853355572431,0.4575355000135381,14.020003091605076,0.24677611940298505,0.344715933236144,8.353862706035585,0.24677611940298505,0.344715933236144,8.353862706035585,0.21507379316322464,0.3101211395575869,7.438601059489959
846400,311,67,3.2188898876404495,0.5933056760518541,0.5491029418822282,0.6288181307236841,22.255385552913488,1.1417412935323383,1.1904124318391842,44.685540105092805,0.5491029418822282,0.6288181307236841,22.255385552913488,0.9892566319561967,1.0566210807329572,38.98027920489584,0.7975281792345329,0.8586201300131687,31.635872995448395,1.1325623283225166,1.179042859105505,44.18100357782371,0.29253731343283573,0.4051754733187887,12.300614699416212,0.29253731343283573,0.4051754733187887,12.300614699416212,0.2806050619905797,0.39249913731648034,11.714809274501297
952400,312,67,3.2399147982062786,0.6051752662135993,0.8416106965174132,0.9006343637529017,34.146235408073615,0.4047885572139304,0.5084839410689795,17.294136017113168,0.8416106965174132,0.9006343637529017,34.146235408073615,0.5351453990131139,0.6206552488265935,22.347419231155897,0.8067068102110675,0.8673612671640034,32.77405766278913,0.39629599684364364,0.5099330085591837,16.542888999773297,0.22791044776119393,0.3508348252766046,10.098009071565013,0.22791044776119393,0.3508348252766046,10.098009071565013,0.251876118985197,0.36557331586084213,10.61834161474173
1023400,310,67,3.1760382882882885,0.3792314383829636,0.27993177660086627,0.37566069957401116,10.522516019894281,0.15287313432835825,0.2651376211065425,5.914467355485626,0.27993177660086627,0.37566069957401116,10.522516019894281,0.15836862627111906,0.27241083115659337,6.2027359493214345,0.3204900757839427,0.4124127349950919,11.91773719205766,0.15997843026809652,0.2708564126821371,6.14083753054935,0.27993177660086627,0.37566069957401116,10.522516019894281,0.27993177660086627,0.37566069957401116,10.522516019894281,0.28041986360412613,0.37441324139904136,10.430246641474014
1213400,315,68,2.515375555555556,0.40444552913601284,0.3065162464985991,0.3695753205094711,14.582582874518089,0.19313725490196082,0.2618473835797901,9.358918847514834,0.3065162464985991,0.3695753205094711,14.582582874518089,0.15553320708088364,0.2298896922128007,7.5148023353149975,0.30078570657793224,0.3643854391647644,14.32245165513924,0.1859901167454113,0.2515171660075443,8.833979086249842,0.14957983193277297,0.22525509082455142,7.188286217866794,0.3065162464985991,0.3695753205094711,14.582582874518089,0.2971914414419563,0.35649747135157306,13.889547715348582
880400,308,67,3.330310657596372,0.5139406148041312,0.3049304613297149,0.4459217978338246,11.617968523629527,0.9093781094527356,0.9872434066363425,31.794149889676248,0.3049304613297149,0.4459217978338246,11.617968523629527,0.49703595540453005,0.6634965337147491,18.150115818619472,0.3697290425371772,0.5048207849271839,13.86754829774389,0.9039829579001961,0.976160055854381,31.29810149891442,0.3297611940298509,0.41435747779301046,11.247479973500788,0.3297611940298509,0.41435747779301046,11.247479973500788,0.32347400010032423,0.4017654905205134,11.140315951212628
1233400,308,66,3.137177272727273,0.4338684866629478,0.43183844942935873,0.539641699267742,17.302946413164303,0.4930303030303024,0.5978065968795649,19.61823657584691,0.43183844942935873,0.539641699267742,17.302946413164303,0.32655997340278475,0.4502906472061949,13.226992253921347,0.4356443589383907,0.5471642540132136,17.478921489672857,0.49041705834522953,0.5689003142625934,19.059214600524736,0.43183844942935873,0.539641699267742,17.302946413164303,0.5524374176548091,0.6533654113680821,21.835625933952194,0.5518807477081282,0.6271736065286351,21.31452548292635
888400,310,67,2.6817923250564335,0.37367145929074286,0.31904419836302356,0.37003540955659625,13.882138814972231,0.3916044776119403,0.46491403073057413,17.276088218037692,0.31904419836302356,0.37003540955659625,13.882138814972231,0.27021963408947525,0.3114352446314671,11.305524336931995,0.31090420527244683,0.35553701046778813,13.40944067768493,0.3569507382528286,0.4129882660206539,15.417180078049963,0.31904419836302356,0.37003540955659625,13.882138814972231,0.45584932480454865,0.5385405130391951,20.09448533216276,0.4476844177814523,0.4944554353315043,19.136355410404533
1191400,315,68,2.26659866962306,0.4739875721746341,0.3172313725490193,0.35628438094689074,16.1376623540638,0.14610294117647069,0.19077338727956175,7.076508038922243,0.3172313725490193,0.35628438094689074,16.1376623540638,0.17677402780898735,0.23274232513665183,8.177012802068909,0.34485500214292736,0.3882398037121306,17.503717435590353,0.14864763602672126,0.19127967929889664,7.135038996678192,0.14524509803921573,0.19389918881943935,6.9351864121036195,0.3172313725490193,0.35628438094689074,16.1376623540638,0.30237223324597456,0.34337065847144843,15.228026417296068
830400,310,67,3.160133182844244,0.33028475011548913,0.30215392392874346,0.34969082436659155,10.160930498120733,0.31175373134328366,0.36479728974273995,10.615750923896636,0.30215392392874346,0.34969082436659155,10.160930498120733,0.2785222218693332,0.3440651860691851,8.988161382609658,0.2991418347251949,0.34794514618001815,10.052540154295333,0.2920522930344723,0.35255099841301846,9.925704107918286,0.30215392392874346,0.34969082436659155,10.160930498120733,0.30215392392874346,0.34969082436659155,10.160930498120733,0.2746264416768696,0.33712582648188416,9.22889759763173
1025400,312,68,3.059111856823266,0.8566136248380618,1.394954939668175,1.4155302330922035,70.45551991638493,0.3336764705882354,0.3993432107849088,18.0280086619632,1.394954939668175,1.4155302330922035,70.45551991638493,0.8236477030896774,0.860993847353041,42.307545564529754,1.5125380115338112,1.542020813363291,76.36502668805316,0.3652591038368719,0.44590925580776586,19.015974007898134,1.394954939668175,1.4155302330922035,70.45551991638493,0.34888235294117664,0.4142628641191911,18.805276878563877,0.37860053950616224,0.4588345181661744,19.70134356395832
749400,312,67,2.7083430493273544,0.4477715722654885,0.7379695273631842,0.7696028307243323,35.17204858494543,1.1544776119402982,1.173439261952887,54.73679742630622,0.7379695273631842,0.7696028307243323,35.17204858494543,1.0350513218027735,1.0598898149880929,49.11994848782143,0.7857367035880017,0.8180698419571294,37.41664961852269,1.1458996420684304,1.1694361953906098,54.3857475051014,0.7379695273631842,0.7696028307243323,35.17204858494543,1.1262970859985781,1.1455315604241738,53.413065828570275,1.11771911612671,1.141556158056502,53.062015907365435
848400,310,67,2.946522522522522,0.4896611413535243,0.563878478574868,0.6498129410278797,25.249698505797852,0.5841417910447766,0.6715699271715947,26.143470875901237,0.563878478574868,0.6498129410278797,25.249698505797852,0.43290241492246234,0.5135668076442585,19.31666670058987,0.5524138324919035,0.6356204180538695,24.718552695775415,0.5649122313054893,0.6300982887778026,24.435482282347895,0.3169253731343283,0.38554810761250286,13.378212112181567,0.3169253731343283,0.38554810761250286,13.378212112181567,0.22009187789309895,0.29162172446369977,9.48001824012081
